date,2308 adjclose,2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd
2014/3/6,128.7,2560739,54.98,119.67,43.83,27.68,18.93,9.62,55.43,124.23,19.81,6.61,39.4,209.67,-42.38,-13.39,123.2,123.1,0.55,56.92,64.44,64.32
2014/3/7,127.2,1137100,55.37,117.44,43.68,27.72,18.75,9.66,56.67,123.54,20.24,6.67,39.18,-5.32,13.03,-2.92,123.69,123.21,0.86,59.38,77.22,67.1
2014/3/10,124.95,689536,53.46,116.48,42.91,27.72,19.04,9.56,54.6,122.51,19.69,6.61,38.53,54.24,-3.73,-14.24,124.09,123.3,0.97,55.94,64.81,68.83
2014/3/11,127.58,544655,54.53,109.14,42.22,27.72,18.82,9.4,54.31,121.13,19.49,6.52,39.27,160.01,-5.66,3.5,124.59,123.52,0.86,51.16,54.17,65.4
2014/3/12,131.33,651972,54.75,110.42,42.38,27.68,19.52,9.43,55.19,123.2,19.89,6.72,38.88,-40.97,-0.34,14.28,125.23,123.78,0.98,55.89,65.83,61.6
2014/3/13,140.33,1309963,55.82,111.37,42.38,27.68,20.14,9.75,54.9,122.51,19.73,6.7,38.88,241.33,11.2,12.43,126,124.14,1.36,61.62,87.5,69.17
2014/3/14,136.21,2892226,54.98,111.69,42.45,27.65,19.56,9.6,57.14,122.51,19.61,6.76,38.75,1259.26,109.96,-105.84,126.66,124.39,2.36,71.27,91.27,81.53
2014/3/17,134.33,1670325,54.98,105.95,42.07,27.61,18.86,9.5,56.61,123.2,19.41,6.7,39.44,8.53,-2.54,4.9,127.22,124.61,2.79,63.4,78.57,85.78
2014/3/18,134.33,1092958,54.68,105.95,41.53,27.72,19.19,9.54,57.38,123.54,19.93,6.69,42.19,91.11,39.74,-14.32,127.78,124.82,2.94,60.15,62.88,77.58
2014/3/19,134.33,1364798,54.68,106.91,41.38,27.76,20.14,9.51,56.55,121.82,19.85,6.86,40.84,338.13,-0.36,44.57,128.21,125.07,3.03,60.15,44.95,62.13
2014/3/20,132.08,1567710,54.91,104.03,40.69,27.65,21.54,9.44,55.9,119.75,21.19,6.77,40.23,268.5,24.52,17.54,128.5,125.34,3.06,60.15,27.34,45.06
2014/3/21,129.83,1994717,53.91,106.59,39.39,27.65,21.97,9.1,55.49,119.06,20.28,6.71,39.53,-42.06,8.8,2.99,128.78,125.53,2.88,55.86,11.36,27.89
2014/3/24,132.45,1467309,53.46,104.03,39.62,27.06,22.74,9.42,54.31,119.06,20.91,6.67,39.27,-29.58,5.54,6.23,129.19,125.77,2.52,51.88,18.73,19.15
2014/3/25,135.46,1726104,53.07,99.89,39.08,27.13,22.23,9.3,55.49,118.71,20.48,6.56,38.4,836.43,4.94,10.77,129.86,125.99,2.42,55.84,47.07,25.72
2014/3/26,138.08,982490,54.3,106.59,40.92,27.46,23.77,9.34,56.02,120.09,20.64,6.71,39.14,73.1,-18.41,9.21,130.63,126.21,2.55,59.9,78.74,48.18
2014/3/27,135.83,981032,55.75,106.59,40.31,27.5,25.42,9.44,55.79,120.78,22.06,6.69,39.09,284.46,-17.48,-18.77,131.22,126.41,2.83,63.09,89.34,71.72
2014/3/28,135.08,1238155,55.98,104.67,40.23,27.5,24.98,9.43,56.91,119.75,22.69,6.67,39.14,151.86,-34.93,0.91,131.65,126.57,2.84,58.77,79.18,82.42
2014/3/31,141.08,522215,55.14,101.48,39.92,27.61,24.65,9.41,56.91,120.09,22.14,6.65,38.48,-7.74,-12.96,-5.22,132.43,126.84,2.76,57.36,79.18,82.57
2014/4/1,139.58,1220784,55.44,103.08,40.69,27.46,25.71,9.49,60.51,120.09,22.49,6.66,38.96,703.87,-20.68,21.24,133.3,127.09,3.14,64.67,82.08,80.15
2014/4/2,142.96,1080560,54.98,100.84,40.31,27.5,25.27,9.38,59.92,120.78,22.29,6.62,39.36,186.74,-3.53,-22.69,134.09,127.41,3.29,61.81,93.05,84.77
2014/4/3,138.83,1095517,56.13,107.86,40.84,27.31,24.36,9.39,59.92,121.82,22.06,6.62,39.66,663.13,2.86,-48.01,134.59,127.64,3.63,65.5,77.67,84.27
2014/4/7,138.08,938640,56.05,109.14,42.53,27.31,24.83,9.3,60.21,121.82,22.1,6.63,40.75,12.58,-7.03,-3.7,135.14,127.82,3.53,58.11,64.02,78.25
2014/4/8,138.08,2216263,53.99,104.35,41.76,27.2,24.68,9.21,58.03,121.47,21.78,6.71,40.67,-486.68,-27.42,59.06,135.79,128.02,3.35,56.86,45.73,62.47
2014/4/9,138.83,1635914,54.98,101.48,41.38,27.2,24.61,9.45,57.73,120.09,21.5,6.71,40.01,-31.46,-17.85,-24.1,136.36,128.26,3.17,56.86,44.44,51.4
2014/4/10,138.83,696963,56.66,104.35,41.53,27.2,24.54,9.36,58.74,120.44,21.7,6.81,42.8,-247.9,-3.15,-4.07,136.73,128.51,3.06,57.91,47.22,45.8
2014/4/11,138.08,869349,55.9,102.12,40.84,27.28,23.66,9.36,58.15,119.75,21.43,6.78,43.63,-122.1,-30.16,-12.4,136.62,128.76,2.93,57.91,47.22,46.3
2014/4/14,135.08,1057292,55.75,96.06,40.08,27.31,25.31,9.37,56.61,120.09,20.87,6.77,42.32,-588.62,64.77,-5.15,136.56,128.95,2.74,56.32,35,43.15
2014/4/15,137.33,394395,55.75,90.95,37.78,27.35,23.88,9.23,55.43,120.09,19.61,7.2,41.01,47.16,-70.38,-4.32,136.71,129.17,2.32,50.34,37.38,39.87
2014/4/16,135.83,846080,55.98,94.46,38.7,27.43,23.33,9.3,56.67,119.75,20,6.98,41.54,-248.51,27.82,5.31,136.79,129.41,2.14,54.26,34.6,35.66
2014/4/17,137.33,754506,55.44,93.82,38.54,27.24,24.03,9.29,57.38,121.13,20.08,6.97,41.32,-270.05,-0.18,-16.29,136.94,129.63,1.86,51.35,52.38,41.46
2014/4/18,138.46,629413,54.98,93.82,38.93,27.24,24.1,9.29,59.03,122.51,20.68,6.88,41.06,-184.28,-0.73,17.93,137.26,129.88,1.74,54.01,63.89,50.29
2014/4/21,138.46,346420,55.9,92.86,38.54,27.17,23.44,9.28,60.51,121.47,20.64,6.87,40.8,-114.02,-9.96,-18.82,137.69,130.11,1.71,55.95,77.78,64.68
2014/4/22,139.21,332187,56.36,98.29,39.08,27.28,23.4,9.25,61.39,120.78,20.44,6.94,41.32,-80.44,3.87,7.01,138.03,130.31,1.67,55.95,82.83,74.83
2014/4/23,138.46,759468,56.89,98.93,39.23,27.13,24.28,9.26,61.39,121.82,20.4,6.98,41.89,-176.23,-9.46,-7.79,138.18,130.53,1.68,57.34,72.27,77.63
2014/4/24,138.08,1238302,60.86,102.76,39.39,27.13,23.99,9.9,59.03,122.85,20.12,6.9,41.45,-675.27,-87.64,-15.87,138.18,130.7,1.61,55.45,59.77,71.62
2014/4/25,137.33,691049,62.62,101.16,38.77,27.06,23.51,9.53,58.15,122.16,20.56,6.63,41.19,-81.14,-1.47,-45.08,138.25,130.83,1.5,54.49,42.5,58.18
2014/4/28,141.83,729234,59.49,95.74,37.55,26.54,21.97,9.16,56.02,120.44,19.45,6.4,39.71,-40.26,3.11,-30.93,138.59,131.05,1.34,52.52,52.66,51.64
2014/4/29,139.58,1584715,58.57,95.74,37.32,26.35,21.83,9.39,56.85,120.78,19.49,6.28,40.14,307.31,0,-1.89,138.51,131.27,1.56,61.51,60.79,51.98
2014/4/30,138.83,951028,61.63,102.44,37.78,27.06,22.27,9.82,58.21,120.09,19.69,6.65,40.32,-337.78,43.71,-2.23,138.48,131.46,1.54,55.82,68.25,60.57
2014/5/2,138.83,1256260,59.34,100.84,36.78,26.98,22.12,9.55,58.32,120.09,19.26,6.48,39.53,-353.72,40.15,-7.77,138.27,131.69,1.44,54.02,55.56,61.53
2014/5/5,141.46,812793,60.41,102.12,37.7,27.35,22.12,9.73,58.03,120.78,19.37,6.43,40.36,98.79,15.36,-28.12,138.4,132.07,1.35,54.02,63.49,62.43
2014/5/6,142.21,542195,59.26,108.82,38.31,27.24,23.66,9.82,56.85,121.47,19.61,6.37,40.58,16.21,-52.03,-43.36,138.61,132.48,1.47,59.33,79.37,66.14
2014/5/7,139.58,355458,58.5,107.86,38.31,27.28,23.37,9.8,57.91,121.13,19.93,6.4,41.01,139.09,-2.84,-30.7,138.68,132.85,1.61,60.73,74.03,72.29
2014/5/8,138.46,669585,58.57,109.14,37.85,27.13,24.17,9.77,57.62,121.47,20.75,6.41,40.53,-265.61,15.44,-22.69,138.66,133.2,1.49,53.77,45.45,66.28
2014/5/9,135.08,438150,58.73,102.12,36.51,27.06,24.17,9.83,57.85,121.82,20.79,6.43,40.23,-180.99,19,1.48,138.48,133.48,1.29,51.07,12.12,43.87
2014/5/12,133.95,782469,57.81,95.1,35.4,27.13,24.61,9.77,56.97,120.78,20.87,6.39,41.67,-444.24,-15.3,-1.08,138.27,133.63,0.85,43.94,1.45,19.68
2014/5/13,136.96,931511,58.57,90.95,35.25,27.02,23,9.72,56.97,121.13,20.87,6.19,40.23,-431.97,34.63,13.57,138.36,133.86,0.4,41.85,15.09,9.55
2014/5/14,139.21,1050478,56.89,92.23,35.02,27.13,23.29,9.55,56.97,122.51,20.12,6.2,39.97,-221.92,-40.88,6.21,138.46,134.13,0.29,48.86,40.09,18.87
2014/5/15,141.46,585696,56.05,92.55,35.1,27.13,23.15,9.45,54.66,121.47,19.85,6.18,41.01,212.4,0,-11.32,138.74,134.44,0.38,53.39,71.97,42.38
2014/5/16,142.21,897624,59.95,95.42,35.1,27.13,23.66,9.45,54.96,121.13,20.12,6.61,40.62,218.28,7.92,-11.5,138.98,134.71,0.62,57.46,91.67,67.91
2014/5/19,142.21,508949,57.58,94.46,36.13,27.09,24.17,9.4,55.79,121.47,19.89,6.88,40.8,210.53,8.53,-19.52,139.17,134.97,0.86,58.75,98.41,87.35
2014/5/20,141.83,589720,57.73,94.14,36.17,26.91,24.39,9.41,56.08,123.2,20.52,6.97,40.71,19.71,-0.19,-1.9,139.34,135.27,1.04,58.75,93.28,94.45
2014/5/21,139.96,487683,58.34,94.14,35.79,27.13,25.05,9.47,55.25,122.51,21.11,6.94,40.49,31.94,16.44,-4.91,139.38,135.53,1.14,57.73,64.12,85.27
2014/5/22,142.58,370437,57.43,91.27,36.13,27.06,24.61,9.61,55.25,122.16,20.72,6.92,41.63,-14.92,0,-11.94,139.58,135.87,1.06,52.81,59.04,72.15
2014/5/23,141.83,735451,58.8,96.06,37.24,27.06,24.68,9.6,55.84,122.16,21.31,7,44.51,339.53,18.62,-5.89,139.77,136.19,1.19,58.18,50.83,58
2014/5/26,145.59,711289,59.26,96.06,38.05,27.06,25.42,9.56,55.9,123.2,21.78,7.02,45.29,-34.02,-41.2,39.88,140.18,136.55,1.22,56.22,76.3,62.06
2014/5/27,143.71,779144,59.57,95.42,38.12,26.98,27.18,9.59,55.84,122.85,21.46,7.15,48.43,342.02,30.85,48.5,140.28,136.84,1.53,62.96,70,65.71
2014/5/28,145.96,378093,59.57,97.01,37.85,26.98,26.96,9.57,55.25,125.96,21.5,7.64,51.49,-70.28,-3.64,-33.7,140.6,137.18,1.6,58.14,81.37,75.89
2014/5/29,147.46,779131,58.8,97.01,37.39,26.94,26.96,9.63,56.26,129.07,21.98,7.61,53.76,-79.75,-0.19,-6.61,141.03,137.6,1.82,61.91,83.41,78.26
2014/5/30,146.34,941951,58.27,97.01,37.59,26.91,27.32,9.62,57.85,126.99,21.74,7.52,54.1,267.63,0.98,-27.71,141.4,137.92,2.09,64.23,84.09,82.96
2014/6/3,150.09,1221874,57.2,95.1,37.85,27.02,27.5,9.57,57.32,125.61,21.5,7.68,53.41,200.46,2.34,-13.65,141.83,138.28,2.19,61.22,86.05,84.52
2014/6/4,145.96,876788,60.02,93.18,37.62,26.98,26.22,9.57,57.32,126.65,21.19,7.58,51.05,190.2,0.2,-5.8,142.02,138.59,2.55,66.8,67.35,79.16
2014/6/5,144.09,672616,63.38,94.14,37.7,26.98,26.44,9.62,57.44,125.61,21.07,7.57,52.53,-279.69,-5.25,9.53,142.25,138.91,2.46,57.07,52.96,68.79
2014/6/6,144.09,715268,62.24,93.5,37.55,26.91,26.66,9.71,56.67,125.61,21.03,7.79,51.92,-396.48,-19.01,11.14,142.53,139.18,2.22,53.28,26.3,48.87
2014/6/9,145.59,734385,61.93,87.12,36.9,26.98,26.04,9.72,56.85,126.65,20.95,7.99,51.31,-284.54,-12.67,0.77,143.05,139.42,2,53.28,26.67,35.31
2014/6/10,147.84,492255,61.17,84.25,37.82,26.98,25.82,9.71,57.56,127.68,20.75,8.1,51.84,7.57,7.76,47.14,143.75,139.55,1.93,55.99,51.11,34.69
2014/6/11,147.46,523723,60.41,85.52,40.46,27.02,26.3,9.71,57.97,129.07,20.99,8.26,52.18,-41.96,-0.99,-21.67,144.27,139.73,2.03,59.77,75.4,51.06
2014/6/12,145.59,634695,59.49,91.27,40.31,27.2,25.82,9.69,58.91,130.45,21.07,8.31,52.18,-89.01,1.18,7.47,144.59,139.92,2.06,58.86,81.11,69.21
2014/6/13,144.84,576240,59.95,88.72,39.85,27.2,25.45,9.89,59.03,131.14,20.91,8.4,52.18,47.72,-18.04,5.24,144.76,140.1,1.91,54.42,64.29,73.6
2014/6/16,142.96,776235,64.07,89.99,40.61,27.24,25.67,9.91,58.74,131.83,21.03,8.32,54.1,-88.97,-11,-18.34,144.8,140.24,1.71,52.7,39.58,61.66
2014/6/17,144.09,604399,67.2,91.27,40.31,27.35,26.19,9.78,61.39,132.52,20.79,8.29,53.06,-218.69,1.52,17.72,144.89,140.44,1.38,48.58,33.04,45.63
2014/6/18,148.59,723218,65.9,97.65,40.61,27.35,28.02,9.77,61.1,134.59,21.46,8.24,52.71,-154.56,-27.46,9.79,145.23,140.75,1.2,51.06,46.02,39.55
2014/6/19,150.84,1796431,66.44,95.74,40,27.43,27.58,9.71,58.91,135.62,21.43,8.28,51.75,1133.15,3.17,115.43,145.77,141.06,1.4,59.46,63.3,47.45
2014/6/20,153.84,1803451,64.91,95.42,40,27.72,28.24,9.7,59.03,133.9,21.46,8.29,52.62,359.99,36.18,-77.39,146.34,141.37,1.72,62.89,82.17,63.83
2014/6/23,153.84,1056661,62.47,94.78,40,27.68,28.16,9.5,58.56,133.9,20.95,8.21,56.29,498.77,-24.81,-31.98,146.94,141.63,2.2,66.91,86.27,77.25
2014/6/24,153.84,1173575,61.48,90.63,39.31,27.72,26.22,9.36,57.73,132.86,21.78,8.02,57.42,580.36,38.95,-5.95,147.35,141.93,2.54,66.91,85.66,84.7
2014/6/25,153.84,944899,62.16,92.23,39.54,27.79,26.15,9.46,58.62,131.14,21.5,8.02,61.43,341.94,22.76,-18.86,147.86,142.24,2.78,66.91,71.75,81.23
2014/6/26,156.84,525803,61.48,91.27,39.46,27.79,26.59,9.47,58.68,130.1,21.62,8.03,65.71,204.18,6.77,-4.1,148.4,142.5,2.94,66.91,70.2,75.87
2014/6/27,156.84,762864,64.45,92.86,40.77,27.79,26.37,9.55,58.91,132.52,21.58,8.11,70.25,90.29,10.45,6.06,148.87,142.79,3.27,71.11,75.49,72.48
2014/6/30,163.22,840880,63.38,92.86,40.15,27.72,25.89,9.46,58.91,130.79,21.43,8.14,69.29,70.02,0,-3.34,149.71,143.13,3.49,71.11,91.36,79.02
2014/7/1,163.22,944273,63.84,91.59,40.61,27.87,26.26,9.51,61.1,133.55,21.39,8.28,64.49,172.7,-3.48,35.67,150.37,143.54,4.13,78.01,91.65,86.17
2014/7/2,160.6,1082516,65.29,92.55,40.54,27.83,26.59,9.55,59.92,132.52,21.15,8.29,64.49,-184.66,-13.49,135.29,151.1,143.91,4.59,78.01,85.66,89.56
2014/7/3,160.83,2040505,64.99,90.63,39.62,27.76,26,9.57,58.09,135.28,20.95,8.3,63.97,-654.41,-33.81,157.5,151.94,144.29,4.68,70.03,73.63,83.65
2014/7/4,162.76,1786711,64.15,90.63,39.77,27.68,26.26,9.58,58.74,135.97,21.15,8.3,64.14,-871.11,7.71,-86.94,152.87,144.69,4.72,70.31,69.78,76.36
2014/7/7,160.06,1249991,65.52,92.86,39.46,27.76,26.08,9.5,60.8,134.24,20.91,8.29,61.17,-436.35,-13.5,-46,153.6,145.04,4.86,72.67,57.89,67.1
2014/7/8,161.6,1115968,64.91,92.86,39.54,27.91,25.56,9.51,60.51,133.55,20.75,8.25,62.13,-459.41,19.09,-103.34,154.28,145.43,4.69,64.9,58.02,61.9
2014/7/9,159.28,1060780,66.21,91.59,38.85,27.94,25.38,9.72,61.39,134.59,20.79,8.17,61.26,-440.79,0,-16.97,154.88,145.84,4.63,67.07,38.9,51.61
2014/7/10,160.44,365679,64.61,89.99,37.66,27.91,25.42,9.66,60.51,133.9,20.72,8.17,61.96,-43.16,0.21,-14.87,155.62,146.22,4.34,60.99,42.86,46.59
2014/7/11,160.44,904630,67.66,92.4,37.85,28.13,25.2,9.66,61.39,136.66,20.56,8.74,61.35,-142.27,12.06,18.3,156.4,146.63,4.16,62.8,39.61,40.46
2014/7/14,158.13,496543,67.28,91.01,36.93,28.16,23.44,9.55,59.33,136.31,19.49,9.16,57.07,69.89,-17.68,3.33,157.16,146.98,3.97,62.8,32.47,38.31
2014/7/15,158.9,761891,66.9,97.27,39.46,28.46,24.28,9.56,59.62,137.35,20.83,9.2,57.6,-131.82,6.36,-2.26,157.9,147.32,3.59,56.68,25.59,32.56
2014/7/16,159.28,556731,65.9,94.49,39.46,28.24,23.81,9.56,59.62,135.62,20.56,8.95,57.77,61.18,-3.3,-6.8,158.43,147.67,3.32,58.15,18.52,25.52
2014/7/17,158.13,631464,65.14,90.67,38.77,28.35,24.1,9.95,59.33,135.84,20.91,9.53,55.94,240.78,31.39,-41.92,158.8,147.98,3.09,58.89,28.52,24.21
2014/7/18,154.27,780900,64.9,90.67,38.85,28.42,24.14,9.81,59.03,134.04,20.91,9.83,56.2,322.88,-0.21,-29.93,158.82,148.25,2.79,55.68,21.11,22.72
2014/7/21,157.36,714482,65.46,92.4,39.85,28.46,23.81,9.86,58.91,132.6,20.68,9.49,56.72,-15.4,-39.6,-0.4,158.99,148.57,2.21,46.55,25.69,25.11
2014/7/22,160.44,484663,64.04,92.06,39.69,28.61,23.66,9.91,59.03,132.23,20.68,9.28,56.2,4.49,3.06,8.36,159.32,148.95,1.98,53.17,47.06,31.29
2014/7/24,161.21,512880,64.35,92.75,39.77,28.72,24.83,9.91,59.62,135.12,21.86,9.45,60.13,147.68,-2.08,-11.86,159.69,149.28,2.03,58.67,70.14,47.63
2014/7/25,158.51,920156,67.26,93.45,40.77,28.83,25.42,9.95,60.51,136.2,23.16,9.24,63.01,154.24,0.63,-3.97,159.78,149.59,2.1,59.94,68.55,61.92
2014/7/28,156.58,508666,66.64,91.01,39.92,28.87,25.12,9.88,59.92,135.48,22.96,9.24,60.65,-86.31,0.62,-0.82,159.76,149.89,1.92,53.73,43.85,60.84
2014/7/29,158.9,1134852,66.24,88.93,39.54,29.6,24.61,9.81,60.51,134.76,22.06,8.95,60.47,-2.23,-4.06,13.8,159.55,150.22,1.6,49.76,35.44,49.28
2014/7/30,158.13,1259530,64.04,83.37,38.2,29.9,23.66,9.9,59.92,135.12,21.66,8.82,57.68,372.65,53.56,18.33,159.29,150.5,1.51,54.14,33.33,37.54
2014/7/31,158.9,745374,61.99,83.89,38.77,30.9,24.39,9.9,64.05,136.56,21.9,8.91,58.38,-7.79,78.52,-6.36,159.21,150.78,1.37,52.49,47.04,38.6
2014/8/1,155.43,1198489,62.94,84.93,39,30.63,24.68,9.9,64.05,137.28,21.54,9.49,58.99,216.3,4.74,-4.74,158.94,151.04,1.3,54,37.63,39.33
2014/8/4,157.74,1234222,63.57,84.93,38.77,30.78,24.25,9.91,61.69,135.12,21.5,9.66,58.82,-152.33,-124.33,3.63,158.69,151.36,0.96,46.82,41.42,42.03
2014/8/5,155.81,2602586,63.96,86.67,38.85,30.78,24.14,9.92,64.34,133.68,21.23,9.49,58.73,83.64,18.81,14.52,158.47,151.71,0.86,51.45,28.07,35.71
2014/8/6,155.43,1111600,64.28,85.63,38.85,30.9,24.21,9.89,64.34,133.32,21.07,9.16,59.6,-176.14,46.66,-9.09,158.17,152.07,0.62,47.72,29.06,32.85
2014/8/7,160.44,1226059,62.86,84.58,37.89,30.86,23.73,9.87,60.8,131.15,20.28,9.07,58.12,-212.58,1.21,-0.6,158.22,152.46,0.4,46.99,44.64,33.92
2014/8/8,160.44,1365735,64.59,86.67,38.54,31.24,23.55,9.79,59.62,129.71,20.36,8.7,56.98,108.16,82.78,16.85,158.22,152.81,0.62,56.38,68.73,47.48
2014/8/11,160.06,837793,63.72,87.72,37.78,31.32,22.27,9.55,58.97,131.15,20.04,8.65,55.41,-82.99,33.9,-34.53,158.2,153.12,0.78,56.38,91.37,68.25
2014/8/12,158.9,727721,64.75,87.37,39.08,31.47,23.81,9.65,60.8,131.87,20.4,8.65,57.16,-323.08,1.87,6.64,158.24,153.4,0.87,55.5,82.22,80.78
2014/8/13,160.06,429035,67.34,88.76,38.85,31.9,23.62,9.56,59.92,135.12,20.16,8.65,56.2,-232.99,21.84,1.03,158.3,153.7,0.84,52.85,78.89,84.16
2014/8/14,160.06,549573,66.87,91.2,39.39,31.97,24.39,9.55,60.8,136.2,20.16,8.82,56.9,55.61,2.49,1.45,158.34,154,0.9,55.16,80,80.37
2014/8/15,160.06,438739,65.3,89.11,39.31,31.67,23.81,9.55,60.51,135.12,19.89,8.28,56.46,-4.15,1.66,-11,158.44,154.34,0.93,55.16,87.78,82.22
2014/8/18,160.06,375767,66.08,90.5,39.92,31.59,23.51,9.52,60.8,135.48,19.26,7.95,56.46,-28.01,-0.62,11.41,158.72,154.63,0.95,55.16,89.17,85.65
2014/8/19,160.06,462060,63.8,90.5,39.62,31.4,22.71,9.54,61.1,134.76,18.7,7.87,54.98,99.39,-2.49,2.49,158.86,154.93,0.95,55.16,86.94,87.96
2014/8/20,160.06,565221,64.51,90.15,39.85,31.44,23,9.6,61.69,134.04,18.94,7.91,55.68,51.46,10.38,7.89,158.84,155.17,0.94,55.16,80.75,85.62
2014/8/21,160.06,1312081,65.38,89.11,39.31,31.32,22.78,9.6,61.1,134.4,18.9,7.94,55.33,-385.74,6.43,6.85,158.78,155.44,0.92,55.16,75.39,81.03
2014/8/22,160.06,438217,66.01,86.32,39.08,31.21,22.63,9.54,60.8,133.32,18.74,7.86,55.33,84.04,26.56,-9.34,158.86,155.68,0.9,55.16,66.14,74.09
2014/8/25,159.67,1352371,66.32,88.41,39.54,31.44,23.22,9.63,61.69,135.48,18.94,7.93,55.06,-258.55,19.3,32.16,159.01,155.88,0.87,55.16,51.85,64.46
2014/8/26,159.67,636333,66.24,88.76,40.08,31.32,23.92,9.6,62.57,136.2,18.94,8.03,54.89,108.05,-1.86,-4.55,159.05,156.1,0.81,53.57,37.57,51.85
2014/8/27,161.21,736860,65.69,94.68,41.3,31.51,24.54,9.62,61.98,134.76,18.98,8.03,56.55,28.15,-7.04,24.63,159.21,156.29,0.75,53.57,44.05,44.49
2014/8/28,161.98,1503647,68.84,95.37,41.38,31.59,24.32,9.62,62.57,135.48,19.14,8.11,56.73,-184.55,43.68,21.32,159.36,156.56,0.81,59.03,67.86,49.83
2014/8/29,161.98,722133,69.23,97.46,41.38,31.63,24.79,9.66,62.57,135.12,19.06,8.29,56.37,-59.01,17.01,8.61,159.69,156.86,0.92,61.47,80.56,64.15
2014/9/1,168.15,1196296,69.23,101.99,41.76,31.51,25.78,9.68,62.57,135.48,18.94,8.19,56.37,-179.55,35.49,-22.05,160.21,157.26,0.99,61.47,88.89,79.1
2014/9/2,165.84,1223144,70.02,105.12,43.14,31.36,25.86,9.63,63.2,135.84,19.29,8.19,60.3,193.37,67.14,26.81,160.71,157.59,1.53,75.18,78.89,82.78
2014/9/3,167.38,817747,69.86,101.29,42.22,31.67,25.42,9.58,63.51,134.4,19.18,8.14,61.73,247.9,79.34,-32.9,161.31,157.92,1.75,65.73,73.84,80.54
2014/9/4,161.6,1408941,70.02,103.73,42.67,31.67,25.6,9.61,63.2,133.68,19.73,8.11,61.19,485.65,80.51,17.58,161.37,158.16,2.02,68.57,43.45,65.39
2014/9/5,159.67,1420322,69.62,101.64,42.67,31.78,26.06,9.59,62.89,133.68,19.93,8.1,60.75,-469.28,145.6,-7.12,161.33,158.39,1.76,51.4,24.87,47.39
2014/9/9,158.13,2170357,68.29,100.59,43.24,31.67,26.29,9.6,62.08,135.12,19.81,8.01,59.85,-384.81,1.45,-15.73,161.23,158.61,1.37,47.16,9.29,25.87
2014/9/10,158.13,1036914,68.52,101.64,44.05,31.47,26.17,9.57,62.2,134.04,19.65,8.02,62.62,-23.78,18.45,-12.71,161.19,158.86,0.93,44.03,10.7,14.95
2014/9/11,154.27,939816,68.92,102.33,44.78,31.59,25.53,9.59,62.26,133.32,19.45,8.03,61.91,-262.2,40.39,4.92,160.9,159.03,0.57,44.03,8.02,9.34
2014/9/12,148.87,1471718,69.31,100.94,43.97,31.51,25.23,9.58,62.26,132.23,19.2,8.07,61.01,-774.6,-39.2,23.2,160.34,159.04,-0.02,36.92,10.31,9.67
2014/9/15,155.43,1488029,68.52,102.68,42.92,31.44,24.47,9.49,62.57,131.87,19.16,7.91,60.39,-619.34,45.36,21.04,160.11,159.12,-0.91,29.7,24.29,14.21
2014/9/16,151.96,1151734,68.37,102.68,43.56,31.47,24.17,9.41,62.26,131.87,18.68,7.87,60.39,98.13,34.66,-7.66,159.71,159.08,-1.08,44.02,35.75,23.45
2014/9/17,151.57,877007,66.87,96.42,42.92,31.44,23.68,9.39,62.26,128.99,18.76,7.65,56.73,-351.65,28.17,-16.35,159.28,159.05,-1.48,39.44,47.87,35.97
2014/9/18,148.87,1009762,68.21,95.37,43.81,31.47,23.79,9.41,62.2,129.71,18.84,7.7,56.73,-494.79,30.65,30.26,158.72,158.96,-1.8,38.96,36.49,40.04
2014/9/19,148.1,1104441,67.26,96.42,46.8,31.36,25.46,9.4,64.13,130.79,18.84,7.79,58.42,-487.13,-33.58,37.25,158.13,158.87,-2.25,35.65,25.84,36.73
2014/9/22,147.71,2046181,67.97,96.77,47.28,31.36,25.61,9.4,65.06,129.71,19.16,7.95,58.69,-1138.94,30.53,-0.19,157.51,158.72,-2.64,34.74,14.39,25.57
2014/9/23,146.56,1576840,67.26,93.98,47.36,31.36,25.23,9.36,66,126.83,18.88,7.8,58.25,-789.55,-6.13,-5.75,156.85,158.54,-2.94,34.27,7.44,15.89
2014/9/24,145.01,1253096,67.19,92.94,45.5,31.36,24.44,9.3,67.87,126.83,18.72,7.71,58.51,-189.05,48.45,-1.14,156.12,158.24,-3.24,32.84,4.55,8.79
2014/9/25,145.79,1036749,67.26,93.98,46.23,31.32,25.08,9.31,67.87,126.83,18.72,7.68,58.07,-403.64,40.23,10.9,155.35,157.95,-3.56,30.98,8.33,6.77
2014/9/26,147.33,834315,68.13,89.46,45.26,31.21,24.93,9.1,65.38,127.55,18.56,7.63,57.35,-198.07,-55.38,-9.07,154.62,157.73,-3.71,33.02,32.33,15.07
2014/9/29,144.63,1490164,66.87,88.06,45.18,31.21,25.57,8.96,66.31,128.99,18.32,7.41,57.53,-483.61,76.97,4.58,153.75,157.46,-3.66,37.04,47,29.22
2014/9/30,148.1,1876538,65.93,88.76,44.94,31.13,25.31,8.88,66,127.91,18.4,7.46,57.17,-655.5,31.13,55.31,152.75,157.21,-3.79,33.28,66.44,48.59
2014/10/1,147.71,1952071,66.48,87.72,45.1,31.67,25.72,8.88,66.31,128.63,18.4,7.39,57.17,-301.63,5.18,31.1,151.84,157.01,-3.58,41.5,66.8,60.08
